movie_id,title,url_poster,rating,link_film,release_date,overview
1897,Kingdom (2019),https://image.tmdb.org/t/p/w185/6TaQdmCvuJx6VqC4CsGlpO5lD0P.jpg,6.599999904632568,https://tv9.idlix.asia/movie/kingdom-2019/,2019-04-19,
1898,Wonder Woman (2009),https://image.tmdb.org/t/p/w185/u6sI0yLJXkmrbSJzVRCmmfa4nhx.jpg,7.300000190734863,https://tv9.idlix.asia/movie/wonder-woman-2009/,2009-03-03,
1899,"Lust, Caution (2007)",https://image.tmdb.org/t/p/w185/EfLJ2QV77X9sshw9SHzbQV5MXK.jpg,7.5,https://tv9.idlix.asia/movie/lust-caution-2007/,2007-09-28,
1900,Mission: Impossible III (2006),https://image.tmdb.org/t/p/w185/vKGYCpmQyV9uHybWDzXuII8Los5.jpg,6.900000095367432,https://tv9.idlix.asia/movie/mission-impossible-iii-2006/,2006-05-03,
1901,Mission: Impossible II (2000),https://image.tmdb.org/t/p/w185/hPgDdkaSUWejlEwRu71joIr9GcG.jpg,6.099999904632568,https://tv9.idlix.asia/movie/mission-impossible-ii-2000/,2000-05-24,
1902,Mission: Impossible (1996),https://image.tmdb.org/t/p/w185/xXSN2H7ogjzPIfIManHOIsn1UFW.jpg,7.099999904632568,https://tv9.idlix.asia/movie/mission-impossible-1996/,1996-05-22,
1903,Crawl (2019),https://image.tmdb.org/t/p/w185/mKxpYRIrCZLxZjNqpocJ2RdQW8v.jpg,6.099999904632568,https://tv9.idlix.asia/movie/crawl-2019/,2019-07-11,
1904,Avengers: Endgame (2019),https://image.tmdb.org/t/p/w185/or06FN3Dka5tukK1e9sl16pB3iy.jpg,8.399999618530273,https://tv9.idlix.asia/movie/avengers-endgame-2019/,2019-04-24,
1905,Batman vs. Teenage Mutant Ninja Turtles (2019),https://image.tmdb.org/t/p/w185/yP3h0Pu8htyb9450mWJ9Vu1rU.jpg,7.099999904632568,https://tv9.idlix.asia/movie/batman-vs-teenage-mutant-ninja-turtles-2019/,2019-03-31,
1906,Godzilla: King of the Monsters (2019),https://image.tmdb.org/t/p/w185/pU3bnutJU91u3b4IeRPQTOP8jhV.jpg,6,https://tv9.idlix.asia/movie/godzilla-king-of-the-monsters-2019/,2019-05-29,
1907,The Commuter (2018),https://image.tmdb.org/t/p/w185/rDeGK6FIUfVcXmuBdEORPAGPMNg.jpg,6.300000190734863,https://tv9.idlix.asia/movie/the-commuter-2018/,2018-01-11,
1908,Train to Busan (2016),https://image.tmdb.org/t/p/w185/7Uor1Jtj1Q5UTgqagIiwXE6KFH8.jpg,7.5,https://tv9.idlix.asia/movie/train-to-busan-2016/,2016-07-20,
1909,Allegiant (2016),https://image.tmdb.org/t/p/w185/etGXQzt6Znfkd5DcqCfGlyWrfxp.jpg,5.599999904632568,https://tv9.idlix.asia/movie/allegiant-2016/,2016-03-09,
1910,Insurgent (2015),https://image.tmdb.org/t/p/w185/dP5Fb6YRfzmCQtRbHOr2kO7tJW9.jpg,6.199999809265137,https://tv9.idlix.asia/movie/insurgent-2015/,2015-03-18,
1911,Divergent (2014),https://image.tmdb.org/t/p/w185/aNh4Q3iuPKDMPi2SL7GgOpiLukX.jpg,6.599999904632568,https://tv9.idlix.asia/movie/divergent-2014/,2014-03-14,
1912,American Sniper (2014),https://image.tmdb.org/t/p/w185/i1U46OwMc6vlm7OoSUKfqUH615e.jpg,7.300000190734863,https://tv9.idlix.asia/movie/american-sniper-2014/,2014-12-25,
1913,Fury (2014),https://image.tmdb.org/t/p/w185/pfte7wdMobMF4CVHuOxyu6oqeeA.jpg,7.599999904632568,https://tv9.idlix.asia/movie/fury-2014/,2014-10-15,
1914,World War Z (2013),https://image.tmdb.org/t/p/w185/1SWBSYJsnyhdNRfLI1T6RsCxAQ4.jpg,7,https://tv9.idlix.asia/movie/world-war-z-2013/,2013-06-20,
1915,The Dark Knight Rises (2012),https://image.tmdb.org/t/p/w185/85cWkCVftiVs0BVey6pxX8uNmLt.jpg,8.399999618530273,https://tv9.idlix.asia/movie/the-dark-knight-rises-2012/,2012-07-16,
1916,The Dark Knight (2008),https://image.tmdb.org/t/p/w185/qJ2tW6WMUDux911r6m7haRef0WH.jpg,9,https://tv9.idlix.asia/movie/the-dark-knight-2008/,2008-07-16,
1917,300 (2006),https://image.tmdb.org/t/p/w185/9W49fy5G7v9Ed3CXtvMi41YqZtt.jpg,7.599999904632568,https://tv9.idlix.asia/movie/300-2006/,2007-03-07,
1918,Batman Begins (2005),https://image.tmdb.org/t/p/w185/8RW2runSEc34IwKN2D1aPcJd2UL.jpg,8.199999809265137,https://tv9.idlix.asia/movie/batman-begins-2005/,2005-06-10,
1919,Resident Evil: Vendetta (2017),https://image.tmdb.org/t/p/w185/88qfHWhlOBYXp69277QFhdPYnWf.jpg,6.300000190734863,https://tv9.idlix.asia/movie/resident-evil-vendetta-2017/,2017-05-27,
1920,Resident Evil: The Final Chapter (2016),https://image.tmdb.org/t/p/w185/7glPlA0xPpxPxBu0TnY4ulQVCV1.jpg,5.5,https://tv9.idlix.asia/movie/resident-evil-the-final-chapter-2016/,2016-12-23,
1921,Resident Evil: Retribution (2012),https://image.tmdb.org/t/p/w185/ohdUDWVlcbuWphaLu6wS91xdJ73.jpg,5.300000190734863,https://tv9.idlix.asia/movie/resident-evil-retribution-2012/,2012-09-12,
1922,Resident Evil: Afterlife (2010),https://image.tmdb.org/t/p/w185/7bOaokWMNxRkAUorl71kPoEz4lJ.jpg,5.800000190734863,https://tv9.idlix.asia/movie/resident-evil-afterlife-2010/,2010-09-09,
1923,Resident Evil: Extinction (2007),https://image.tmdb.org/t/p/w185/6yaLr7Ymg5cvbtSVi5hHwBKx35I.jpg,6.199999809265137,https://tv9.idlix.asia/movie/resident-evil-extinction-2007/,2007-09-20,
1924,Resident Evil: Apocalypse (2004),https://image.tmdb.org/t/p/w185/yzNQSLlZb7NAkA4C5uADfNDJ7hm.jpg,6.199999809265137,https://tv9.idlix.asia/movie/resident-evil-apocalypse-2004/,2004-09-10,
1925,Resident Evil (2002),https://image.tmdb.org/t/p/w185/eps9siiZKt0WgY51mHuFvtScNzR.jpg,6.699999809265137,https://tv9.idlix.asia/movie/resident-evil-2002/,2002-03-15,
1926,The Great Wall (2016),https://image.tmdb.org/t/p/w185/p70dq1YxabemdZDm5K6Q8G10wSn.jpg,5.900000095367432,https://tv9.idlix.asia/movie/the-great-wall-2016/,2016-12-16,
1927,Elysium (2013),https://image.tmdb.org/t/p/w185/aRjuJuPXHtVs6YegfeeQWXGRs1E.jpg,6.599999904632568,https://tv9.idlix.asia/movie/elysium-2013/,2013-08-07,
1928,Green Zone (2010),https://image.tmdb.org/t/p/w185/b65rs7JliENfueAFCUekrFJKUO.jpg,6.800000190734863,https://tv9.idlix.asia/movie/green-zone-2010/,2010-03-11,
1929,The Bourne Ultimatum (2007),https://image.tmdb.org/t/p/w185/xqf7mzA77LmMJByvwxRLNdw5pz4.jpg,8,https://tv9.idlix.asia/movie/the-bourne-ultimatum-2007/,2007-08-03,
1930,The Bourne Supremacy (2004),https://image.tmdb.org/t/p/w185/7IYGiDrquvX3q7e9PV6Pejs6b2g.jpg,7.699999809265137,https://tv9.idlix.asia/movie/the-bourne-supremacy-2004/,2004-07-23,
1931,The Bourne Identity (2002),https://image.tmdb.org/t/p/w185/A24snzrurM0TmvbuaS7UNiDwWdC.jpg,7.900000095367432,https://tv9.idlix.asia/movie/the-bourne-identity-2002/,2002-06-14,
1932,Inception (2010),https://image.tmdb.org/t/p/w185/9gk7adHYeDvHkCSEqAvQNLV5Uge.jpg,8.800000190734863,https://tv9.idlix.asia/movie/inception-2010/,2010-07-15,
1933,Body of Lies (2008),https://image.tmdb.org/t/p/w185/igVG6AP1mI4mpiUlKH5ulJGMrDD.jpg,7.099999904632568,https://tv9.idlix.asia/movie/body-of-lies-2008/,2008-10-10,
1934,Blood Diamond (2006),https://image.tmdb.org/t/p/w185/m6rZ3dmqjcTvVNKtqwQ6hxYQ9nk.jpg,8,https://tv9.idlix.asia/movie/blood-diamond-2006/,2006-01-26,
1935,Ghostbusters (2016),https://image.tmdb.org/t/p/w185/4ai0lidLMQEXnMYYZr2oxR1XRpJ.jpg,6.900000095367432,https://tv9.idlix.asia/movie/ghostbusters-2016/,2016-07-14,
1936,Godzilla (2014),https://image.tmdb.org/t/p/w185/iBZhbCVhLpyxAfW1B8ePUxjScrx.jpg,6.400000095367432,https://tv9.idlix.asia/movie/godzilla-2014/,2014-05-14,
1937,Godzilla (1998),https://image.tmdb.org/t/p/w185/tqQ9Nt5C1Z5PRDPxYXQ4qwy5v5V.jpg,5.400000095367432,https://tv9.idlix.asia/movie/godzilla-1998/,1998-05-20,
1938,Men in Black 3 (2012),https://image.tmdb.org/t/p/w185/90DdoEStzeObs96fsYf4GG544iN.jpg,6.800000190734863,https://tv9.idlix.asia/movie/men-in-black-3-2012/,2012-05-23,
1939,Men in Black II (2002),https://image.tmdb.org/t/p/w185/enA22EPyzc2WQ1VVyY7zxresQQr.jpg,6.099999904632568,https://tv9.idlix.asia/movie/men-in-black-ii-2002/,2002-07-03,
1940,Men in Black (1997),https://image.tmdb.org/t/p/w185/uLOmOF5IzWoyrgIF5MfUnh5pa1X.jpg,7.300000190734863,https://tv9.idlix.asia/movie/men-in-black-1997/,1997-07-02,
1941,Suicide Squad (2016),https://image.tmdb.org/t/p/w185/xFw9RXKZDvevAGocgBK0zteto4U.jpg,6,https://tv9.idlix.asia/movie/suicide-squad-2016/,2016-08-03,
1942,The Amazing Spider-Man 2 (2014),https://image.tmdb.org/t/p/w185/579HAFLpODEC9Reb64wbCHSUi4O.jpg,6.599999904632568,https://tv9.idlix.asia/movie/the-amazing-spider-man-2-2014/,2014-04-16,
1943,The Amazing Spider-Man (2012),https://image.tmdb.org/t/p/w185/jIfkQNARYyERqRAq1p1c8xgePp4.jpg,6.900000095367432,https://tv9.idlix.asia/movie/the-amazing-spider-man-2012/,2012-06-23,
1944,Bad Boys II (2003),https://image.tmdb.org/t/p/w185/yCvB5fG5aEPqa1St7ihY6KEAsHD.jpg,6.599999904632568,https://tv9.idlix.asia/movie/bad-boys-ii-2003/,2003-07-18,
1945,Bad Boys (1995),https://image.tmdb.org/t/p/w185/x1ygBecKHfXX4M2kRhmFKWfWbJc.jpg,6.900000095367432,https://tv9.idlix.asia/movie/bad-boys-1995/,1995-04-07,
1946,Spider-Man 3 (2007),https://image.tmdb.org/t/p/w185/2jLxKF73SAPkyhIWrnv67IH7kJ1.jpg,6.199999809265137,https://tv9.idlix.asia/movie/spider-man-3-2007/,2007-05-01,
1947,Spider-Man 2 (2004),https://image.tmdb.org/t/p/w185/olxpyq9kJAZ2NU1siLshhhXEPR7.jpg,7.300000190734863,https://tv9.idlix.asia/movie/spider-man-2-2004/,2004-06-25,
1948,Spider-Man (2002),https://image.tmdb.org/t/p/w185/gh4cZbhZxyTbgxQPxD0dOudNPTn.jpg,7.300000190734863,https://tv9.idlix.asia/movie/spider-man-2002/,2002-05-01,
1949,Deadpool 2 (2018),https://image.tmdb.org/t/p/w185/to0spRl1CMDvyUbOnbb4fTk3VAd.jpg,7.599999904632568,https://tv9.idlix.asia/movie/deadpool-2-2018/,2018-05-10,
1950,Deadpool (2016),https://image.tmdb.org/t/p/w185/3E53WEZJqP6aM84D8CckXx4pIHw.jpg,8,https://tv9.idlix.asia/movie/deadpool-2016/,2016-02-09,
1951,Kung Fu Hustle (2004),https://image.tmdb.org/t/p/w185/exbyTbrvRUDKN2mcNEuVor4VFQW.jpg,7.699999809265137,https://tv9.idlix.asia/movie/kung-fu-hustle-2004/,2004-02-10,
1952,Deepwater Horizon (2016),https://image.tmdb.org/t/p/w185/u6c5xkR0eIzlnxcQoMBlySH6ann.jpg,7.099999904632568,https://tv9.idlix.asia/movie/deepwater-horizon-2016/,2016-09-29,
1953,Captain Marvel (2019),https://image.tmdb.org/t/p/w185/AtsgWhDnHTq68L0lLsUrCnM7TjG.jpg,6.800000190734863,https://tv9.idlix.asia/movie/captain-marvel-2019/,2019-03-06,
1954,Bumblebee (2018),https://image.tmdb.org/t/p/w185/fw02ONlDhrYjTSZV8XO6hhU3ds3.jpg,6.800000190734863,https://tv9.idlix.asia/movie/bumblebee-2018/,2018-12-15,
1955,Justice League (2017),https://image.tmdb.org/t/p/w185/eifGNCSDuxJeS1loAXil5bIGgvC.jpg,6.099999904632568,https://tv9.idlix.asia/movie/justice-league-2017/,2017-11-15,
1956,Spider-Man: Into the Spider-Verse (2018),https://image.tmdb.org/t/p/w185/iiZZdoQBEYBv6id8su7ImL0oCbD.jpg,8.399999618530273,https://tv9.idlix.asia/movie/spider-man-into-the-spider-verse-2018/,2018-12-06,
1957,Batman v Superman: Dawn of Justice (2016),https://image.tmdb.org/t/p/w185/5UsK3grJvtQrtzEgqNlDljJW96w.jpg,6.400000095367432,https://tv9.idlix.asia/movie/batman-v-superman-dawn-of-justice-2016/,2016-03-23,
1958,Man of Steel (2013),https://image.tmdb.org/t/p/w185/7rIPjn5TUK04O25ZkMyHrGNPgLx.jpg,7,https://tv9.idlix.asia/movie/man-of-steel-2013/,2013-06-12,
1959,Wonder Woman 1984 (2020),https://image.tmdb.org/t/p/w185/8UlWHLMpgZm9bx6QYh0NFoq67TZ.jpg,5.599999904632568,https://tv9.idlix.asia/movie/wonder-woman-1984-2020/,2020-12-16,
1960,How to Train Your Dragon 2 (2014),https://image.tmdb.org/t/p/w185/d13Uj86LdbDLrfDoHR5aDOFYyJC.jpg,7.800000190734863,https://tv9.idlix.asia/movie/how-to-train-your-dragon-2-2014/,2014-06-05,
1961,300: Rise of an Empire (2014),https://image.tmdb.org/t/p/w185/vWIq0BP43tgUy5faBbcTfCJX9fs.jpg,6.199999809265137,https://tv9.idlix.asia/movie/300-rise-of-an-empire-2014/,2014-03-05,
1962,The Huntsman: Winter’s War (2016),https://image.tmdb.org/t/p/w185/cjAGYsTPmmhZOwzrgon0Drpu43K.jpg,6.099999904632568,https://tv9.idlix.asia/movie/the-huntsman-winters-war-2016/,2016-04-06,
1963,Drive (2011),https://image.tmdb.org/t/p/w185/602vevIURmpDfzbnv5Ubi6wIkQm.jpg,7.800000190734863,https://tv9.idlix.asia/movie/drive-2011/,2011-09-15,
1964,The Matrix Revolutions (2003),https://image.tmdb.org/t/p/w185/fgm8OZ7o4G1G1I9EeGcb85Noe6L.jpg,6.699999809265137,https://tv9.idlix.asia/movie/the-matrix-revolutions-2003/,2003-11-05,
1965,The Matrix Reloaded (2003),https://image.tmdb.org/t/p/w185/9TGHDvWrqKBzwDxDodHYXEmOE6J.jpg,7.199999809265137,https://tv9.idlix.asia/movie/the-matrix-reloaded-2003/,2003-05-15,
1966,The Matrix (1999),https://image.tmdb.org/t/p/w185/f89U3ADr1oiB1s9GkdPOEpXUk5H.jpg,8.699999809265137,https://tv9.idlix.asia/movie/the-matrix-1999/,1999-03-30,
1967,Jurassic Park III (2001),https://image.tmdb.org/t/p/w185/xyxqgEuxmxOj3mZ3tPSzgqpCBi7.jpg,5.900000095367432,https://tv9.idlix.asia/movie/jurassic-park-iii-2001/,2001-07-18,
1968,The Lost World: Jurassic Park (1997),https://image.tmdb.org/t/p/w185/ahkJNt66Bx2W04BBIHplByVtSaU.jpg,6.599999904632568,https://tv9.idlix.asia/movie/the-lost-world-jurassic-park-1997/,1997-05-23,
1969,Battleship (2012),https://image.tmdb.org/t/p/w185/mXb3hot6ZW4hMfpZSK7UtD70WgM.jpg,5.800000190734863,https://tv9.idlix.asia/movie/battleship-2012/,2012-04-11,
1970,Venom (2018),https://image.tmdb.org/t/p/w185/2uNW4WbgBXL25BAbXGLnLqX71Sw.jpg,6.699999809265137,https://tv9.idlix.asia/movie/venom-2018/,2018-09-28,
1971,John Wick: Chapter 2 (2017),https://image.tmdb.org/t/p/w185/vn4vJSzAvkHeVp6TSnjppotoLqQ.jpg,7.5,https://tv9.idlix.asia/movie/john-wick-chapter-2-2017/,2017-02-08,
1972,John Wick (2014),https://image.tmdb.org/t/p/w185/h3VxEVUOoBZmo79O8RqKvyGiqmE.jpg,7.400000095367432,https://tv9.idlix.asia/movie/john-wick-2014/,2014-10-22,
1973,Men in Black: International (2019),https://image.tmdb.org/t/p/w185/dPrUPFcgLfNbmDL8V69vcrTyEfb.jpg,5.599999904632568,https://tv9.idlix.asia/movie/men-in-black-international-2019/,2019-06-12,
1974,Rambo: Last Blood (2019),https://image.tmdb.org/t/p/w185/kTQ3J8oTTKofAVLYnds2cHUz9KO.jpg,6.099999904632568,https://tv9.idlix.asia/movie/rambo-last-blood-2019/,2019-09-19,
1975,Terminator: Dark Fate (2019),https://image.tmdb.org/t/p/w185/vqzNJRH4YyquRiWxCCOH0aXggHI.jpg,6.199999809265137,https://tv9.idlix.asia/movie/terminator-dark-fate-2019/,2019-10-23,
1976,Aquaman (2018),https://image.tmdb.org/t/p/w185/xLPffWMhMj1l50ND3KchMjYoKmE.jpg,6.900000095367432,https://tv9.idlix.asia/movie/aquaman-2018/,2018-07-06,
1977,Avengers: Infinity War (2018),https://image.tmdb.org/t/p/w185/7WsyChQLEftFiDOVTGkv3hFpyyt.jpg,8.5,https://tv9.idlix.asia/movie/avengers-infinity-war-2018/,2018-04-25,
1978,Black Panther (2018),https://image.tmdb.org/t/p/w185/uxzzxijgPIY7slzFvMotPv8wjKA.jpg,7.300000190734863,https://tv9.idlix.asia/movie/black-panther-2018/,2018-02-13,
1979,Ant-Man and the Wasp (2018),https://image.tmdb.org/t/p/w185/eivQmS3wqzqnQWILHLc4FsEfcXP.jpg,7,https://tv9.idlix.asia/movie/ant-man-and-the-wasp-2018/,2018-07-04,
1980,Transformers: The Last Knight (2017),https://image.tmdb.org/t/p/w185/s5HQf2Gb3lIO2cRcFwNL9sn1o1o.jpg,5.199999809265137,https://tv9.idlix.asia/movie/transformers-the-last-knight-2017/,2017-06-16,
1981,Transformers: Age of Extinction (2014),https://image.tmdb.org/t/p/w185/54HFDOswRfShCr25Tvt7JaLiIaf.jpg,5.599999904632568,https://tv9.idlix.asia/movie/transformers-age-of-extinction-2014/,2014-06-25,
1982,Transformers: Dark of the Moon (2011),https://image.tmdb.org/t/p/w185/kO0TvxkDWtOyWZzBoEuaKxJElhq.jpg,6.199999809265137,https://tv9.idlix.asia/movie/transformers-dark-of-the-moon-2011/,2011-06-28,
2022,Paddington in Peru (2024),https://image.tmdb.org/t/p/w185/1ffZAucqfvQu36x1C49XfOdjuOG.jpg,6.800000190734863,https://vip.idlixvip.asia/movie/paddington-in-peru-2024/,2024-11-08,
1983,Transformers: Revenge of the Fallen (2009),https://image.tmdb.org/t/p/w185/lU6u7gNbUEkclmQpFH3Gqp3J2a1.jpg,6,https://tv9.idlix.asia/movie/transformers-revenge-of-the-fallen-2009/,2009-06-19,
1984,Transformers (2007),https://image.tmdb.org/t/p/w185/oz7WsSLalkh60q1e0uzqqpbaB2g.jpg,7,https://tv9.idlix.asia/movie/transformers-2007/,2007-06-27,
1985,The Hobbit: The Battle of the Five Armies (2014),https://image.tmdb.org/t/p/w185/r4fUzktMexHnTfR3Qn44o3r0XAq.jpg,7.400000095367432,https://tv9.idlix.asia/movie/the-hobbit-the-battle-of-the-five-armies-2014/,2014-12-10,
1986,The Hobbit: The Desolation of Smaug (2013),https://image.tmdb.org/t/p/w185/ckAJAtGcIrXy90wUuIdCmLCzkPW.jpg,7.800000190734863,https://tv9.idlix.asia/movie/the-hobbit-the-desolation-of-smaug-2013/,2013-12-11,
1987,The Hobbit: An Unexpected Journey (2012),https://image.tmdb.org/t/p/w185/qQeVJAvx6YCRGqaaZZpPm1WxMv6.jpg,7.800000190734863,https://tv9.idlix.asia/movie/the-hobbit-an-unexpected-journey-2012/,2012-11-26,
1988,King Arthur: Legend of the Sword (2017),https://image.tmdb.org/t/p/w185/gvSWdJN7peehxJYOugV9IwqiAFi.jpg,6.699999809265137,https://tv9.idlix.asia/movie/king-arthur-legend-of-the-sword-2017/,2017-05-10,
1989,Dawn of the Planet of the Apes (2014),https://image.tmdb.org/t/p/w185/bkbCszeGN1qnXabfkL3kcOunQLG.jpg,7.599999904632568,https://tv9.idlix.asia/movie/dawn-of-the-planet-of-the-apes-2014/,2014-06-26,
1990,Rise of the Planet of the Apes (2011),https://image.tmdb.org/t/p/w185/cjLsuP75UDlRdJVMXzXg3TJ4umX.jpg,7.5,https://tv9.idlix.asia/movie/rise-of-the-planet-of-the-apes-2011/,2011-08-03,
1991,The Lord of the Rings: The Return of the King (2003),https://image.tmdb.org/t/p/w185/rCzpDGLbOoPwLjy3OAm5NUPOTrC.jpg,8.899999618530273,https://tv9.idlix.asia/movie/the-lord-of-the-rings-the-return-of-the-king-2003/,2003-12-01,
1992,The Lord of the Rings: The Two Towers (2002),https://image.tmdb.org/t/p/w185/5VTN0pR8gcqV3EPUHHfMGnJYN9L.jpg,8.699999809265137,https://tv9.idlix.asia/movie/the-lord-of-the-rings-the-two-towers-2002/,2002-12-18,
1993,The Lord of the Rings: The Fellowship of the Ring (2001),https://image.tmdb.org/t/p/w185/6oom5QYQ2yQTMJIbnvbkBL9cHo6.jpg,8.800000190734863,https://tv9.idlix.asia/movie/the-lord-of-the-rings-the-fellowship-of-the-ring-2001/,2001-12-18,
1994,Thor: Ragnarok (2017),https://image.tmdb.org/t/p/w185/rzRwTcFvttcN1ZpX2xv4j3tSdJu.jpg,7.900000095367432,https://tv9.idlix.asia/movie/thor-ragnarok-2017/,2017-10-24,
1995,Spider-Man: Homecoming (2017),https://image.tmdb.org/t/p/w185/c24sv2weTHPsmDa7jEMN0m2P3RT.jpg,7.400000095367432,https://tv9.idlix.asia/movie/spider-man-homecoming-2017/,2017-07-05,
1996,Guardians of the Galaxy Vol. 2 (2017),https://image.tmdb.org/t/p/w185/y4MBh0EjBlMuOzv9axM4qJlmhzz.jpg,7.599999904632568,https://tv9.idlix.asia/movie/guardians-of-the-galaxy-vol-2-2017/,2017-04-19,
1997,Doctor Strange (2016),https://image.tmdb.org/t/p/w185/uGBVj3bEbCoZbDjjl9wTxcygko1.jpg,7.5,https://tv9.idlix.asia/movie/doctor-strange-2016/,2016-10-25,
1998,Captain America: Civil War (2016),https://image.tmdb.org/t/p/w185/rAGiXaUfPzY7CDEyNKUofk3Kw2e.jpg,7.800000190734863,https://tv9.idlix.asia/movie/captain-america-civil-war-2016/,2016-04-27,
1999,Ant-Man (2015),https://image.tmdb.org/t/p/w185/rS97hUJ1otKTTripGwQ0ujbuIri.jpg,7.300000190734863,https://tv9.idlix.asia/movie/ant-man-2015/,2015-07-14,
2000,Avengers: Age of Ultron (2015),https://image.tmdb.org/t/p/w185/4ssDuvEDkSArWEdyBl2X5EHvYKU.jpg,7.300000190734863,https://tv9.idlix.asia/movie/avengers-age-of-ultron-2015/,2015-04-22,
2001,Guardians of the Galaxy (2014),https://image.tmdb.org/t/p/w185/r7vmZjiyZw9rpJMQJdXpjgiCOk9.jpg,8,https://tv9.idlix.asia/movie/guardians-of-the-galaxy-2014/,2014-07-30,
2002,Captain America: The Winter Soldier (2014),https://image.tmdb.org/t/p/w185/tVFRpFw3xTedgPGqxW0AOI8Qhh0.jpg,7.800000190734863,https://tv9.idlix.asia/movie/captain-america-the-winter-soldier-2014/,2014-03-20,
2003,Thor: The Dark World (2013),https://image.tmdb.org/t/p/w185/wp6OxE4poJ4G7c0U2ZIXasTSMR7.jpg,6.800000190734863,https://tv9.idlix.asia/movie/thor-the-dark-world-2013/,2013-10-30,
2004,Iron Man 3 (2013),https://image.tmdb.org/t/p/w185/qhPtAc1TKbMPqNvcdXSOn9Bn7hZ.jpg,7.099999904632568,https://tv9.idlix.asia/movie/iron-man-3-2013/,2013-04-18,
2005,The Avengers (2012),https://image.tmdb.org/t/p/w185/RYMX2wcKCBAr24UyPD7xwmjaTn.jpg,8,https://tv9.idlix.asia/movie/the-avengers-2012/,2012-04-25,
2006,Captain America: The First Avenger (2011),https://image.tmdb.org/t/p/w185/vSNxAJTlD0r02V9sPYpOjqDZXUK.jpg,6.900000095367432,https://tv9.idlix.asia/movie/captain-america-the-first-avenger-2011/,2011-07-22,
2007,Thor (2011),https://image.tmdb.org/t/p/w185/prSfAi1xGrhLQNxVSUFh61xQ4Qy.jpg,7,https://tv9.idlix.asia/movie/thor-2011/,2011-04-21,
2008,Iron Man 2 (2010),https://image.tmdb.org/t/p/w185/6WBeq4fCfn7AN0o21W9qNcRF2l9.jpg,6.900000095367432,https://tv9.idlix.asia/movie/iron-man-2-2010/,2010-04-28,
2009,The Incredible Hulk (2008),https://image.tmdb.org/t/p/w185/gKzYx79y0AQTL4UAk1cBQJ3nvrm.jpg,6.599999904632568,https://tv9.idlix.asia/movie/the-incredible-hulk-2008/,2008-06-12,
2010,Iron Man (2008),https://image.tmdb.org/t/p/w185/78lPtwv72eTNqFW9COBYI0dWDJa.jpg,7.900000095367432,https://tv9.idlix.asia/movie/iron-man-2008/,2008-04-30,
2011,Hulk (2003),https://image.tmdb.org/t/p/w185/qnngKqAcqfH2pBxDoKu5lxzSbTo.jpg,5.599999904632568,https://tv9.idlix.asia/movie/hulk-2003/,2003-06-19,
2012,Avengers Grimm: Time Wars (2018),https://image.tmdb.org/t/p/w185/xfAcu74DRQXeM9XqFcE5MrSRzYP.jpg,2.4000000953674316,https://tv9.idlix.asia/movie/avengers-grimm-time-wars-2018/,2018-05-01,
2013,Avengers Grimm (2015),https://image.tmdb.org/t/p/w185/fWoQUaiTynFGg2w3ITQTpHAL9Yc.jpg,2.700000047683716,https://tv9.idlix.asia/movie/avengers-grimm-2015/,2015-03-17,
2014,Plankton: The Movie (2025),https://image.tmdb.org/t/p/w185/iqQw58Cbgh5r7XRYUZpJPDPQD0m.jpg,0,https://vip.idlixvip.asia/movie/plankton-the-movie-2025/,2025-03-08,
2015,Counterattack (2025),https://image.tmdb.org/t/p/w185/lI2uFlSEkwXKljqiry7coaJ6wIS.jpg,0,https://vip.idlixvip.asia/movie/counterattack-2025/,2025-02-27,
2016,E.T. the Extra-Terrestrial (1982),https://image.tmdb.org/t/p/w185/an0nD6uq6byfxXCfk6lQBzdL2J1.jpg,7.900000095367432,https://vip.idlixvip.asia/movie/e-t-the-extra-terrestrial-1982/,1982-06-11,
2017,"Good Bye, Dragon Life (2024)",https://image.tmdb.org/t/p/w185/lPU2nuN0UwwZ6Aj2F58HzYujQiI.jpg,7.800000190734863,https://vip.idlixvip.asia/tvseries/good-bye-dragon-life-2024/,2024-10-11,
2018,Mecha-Ude: Mechanical Arms (2024),https://image.tmdb.org/t/p/w185/uryb30IYNtFCovDWKMvr8reFJu2.jpg,7.800000190734863,https://vip.idlixvip.asia/tvseries/mecha-ude-mechanical-arms-2024/,2024-10-04,
2019,Undercover High School (2025),https://image.tmdb.org/t/p/w185/qLWqaHiJpUbtlUKVxRneWBnTKTd.jpg,6,https://vip.idlixvip.asia/tvseries/undercover-high-school-2025/,2025-02-21,
2020,Lemony Snicket’s A Series of Unfortunate Events (2004),https://image.tmdb.org/t/p/w185/99U8D2xZxpcqD0XgKFfMrZyPeqH.jpg,6.800000190734863,https://vip.idlixvip.asia/movie/lemony-snickets-a-series-of-unfortunate-events-2004/,2004-12-16,
2021,My Hero Academia: You’re Next (2024),https://image.tmdb.org/t/p/w185/8rdB1wkheEMMqcY8qLAKjCMPcnZ.jpg,7,https://vip.idlixvip.asia/movie/my-hero-academia-youre-next-2024/,2024-08-02,
2023,The Legend of Condor Hero: What is Love (2025),https://image.tmdb.org/t/p/w185/baRk5YLkKKYrnfcVjpJ5iEUC0zj.jpg,0,https://vip.idlixvip.asia/movie/the-legend-of-condor-hero-what-is-love-2025/,2025-01-22,
